0	IRIS_313-64595-1	0
0	IRIS_313-64609-2	0
0	IRIS_313-64629-1	0
0	IRIS_313-64858-1	0
0	IRIS_313-64906-1	0
0	IRIS_313-64928-1	0
0	IRIS_313-64974-1	0
0	IRIS_313-65002-1	0
0	IRIS_313-65018-1	0
0	IRIS_313-65074-1	1
0	IRIS_313-65371-1	0
0	IRIS_313-65972-1	0
0	IRIS_313-66014-1	0
0	IRIS_313-66019-2	0
0	IRIS_313-66154-1	0
0	IRIS_313-66269-1	0
0	IRIS_313-66288-1	0
0	IRIS_313-66327-1	0
0	IRIS_313-66478-1	0
0	IRIS_313-66565-1	0
0	IRIS_313-65548-1	0
0	IRIS_313-66699-1	0
0	IRIS_313-66704-1	0
0	IRIS_313-66801-1	0
0	IRIS_313-66916-1	0
0	IRIS_313-66931-1	0
0	IRIS_313-66982-1	1
0	IRIS_313-67132-1	0
0	IRIS_313-67177-1	0
0	IRIS_313-67211-1	0
0	IRIS_313-67231-1	0
0	IRIS_313-67255-1	0
0	IRIS_313-67273-1	0
0	IRIS_313-67281-1	0
0	IRIS_313-67309-1	0
0	IRIS_313-67335-1	0
0	IRIS_313-67382-1	0
0	IRIS_313-67486-1	0
0	IRIS_313-65680-1	0
0	IRIS_313-67527-1	0
0	IRIS_313-67594-1	1
0	IRIS_313-67604-1	0
0	IRIS_313-67630-1	0
0	IRIS_313-67718-1	0
0	IRIS_313-67830-1	0
0	IRIS_313-67871-1	0
0	IRIS_313-67878-1	0
0	IRIS_313-67981-1	0
0	IRIS_313-68004-1	0
0	IRIS_313-68053-1	0
0	IRIS_313-68109-1	0
0	IRIS_313-68121-1	0
0	IRIS_313-68193-1	0
0	IRIS_313-68268-1	0
0	IRIS_313-68330-1	0
0	IRIS_313-68342-1	0
0	IRIS_313-68370-1	0
0	IRIS_313-68382-1	0
0	IRIS_313-65771-1	0
0	IRIS_313-68552-1	0
0	IRIS_313-68709-1	1
0	IRIS_313-68864-1	0
0	IRIS_313-68947-1	0
0	IRIS_313-68981-1	0
0	IRIS_313-69001-1	0
0	IRIS_313-69074-1	1
0	IRIS_313-69101-1	0
0	IRIS_313-65808-1	0
0	IRIS_313-69464-1	1
0	IRIS_313-65932-1	0
0	IRIS_313-69695-1	0
0	IRIS_313-69698-1	0
0	IRIS_313-69717-1	0
